lag4,lag3,lag2,lag1,semestre,CARACTER,ORIGEN,DEPARTAMENTO,MUNICIPIO
0.0,0.0,1.85,0.0,1,Institución tecnológica,No oficial,valle del cauca,cali
0.0,1.85,0.0,0.0,2,Institución tecnológica,No oficial,valle del cauca,cali
1.85,0.0,0.0,1.68,1,Institución tecnológica,No oficial,valle del cauca,cali
0.0,0.0,1.68,0.0,2,Institución tecnológica,No oficial,valle del cauca,cali
0.0,1.68,0.0,0.63,1,Institución tecnológica,No oficial,valle del cauca,cali
1.68,0.0,0.63,2.61,2,Institución tecnológica,No oficial,valle del cauca,cali
0.0,0.63,2.61,6.32,1,Institución tecnológica,No oficial,valle del cauca,cali
0.63,2.61,6.32,2.79,2,Institución tecnológica,No oficial,valle del cauca,cali
2.61,6.32,2.79,0.0,1,Institución tecnológica,No oficial,valle del cauca,cali
6.32,2.79,0.0,0.53,2,Institución tecnológica,No oficial,valle del cauca,cali
2.79,0.0,0.53,0.67,1,Institución tecnológica,No oficial,valle del cauca,cali
0.0,0.53,0.67,1.19,2,Institución tecnológica,No oficial,valle del cauca,cali
0.53,0.67,1.19,0.67,1,Institución tecnológica,No oficial,valle del cauca,cali
0.67,1.19,0.67,28.43,2,Institución tecnológica,No oficial,valle del cauca,cali
1.19,0.67,28.43,42.17,1,Institución tecnológica,No oficial,valle del cauca,cali
0.67,28.43,42.17,46.15,2,Institución tecnológica,No oficial,valle del cauca,cali
28.43,42.17,46.15,100.0,1,Institución tecnológica,No oficial,valle del cauca,cali
42.17,46.15,100.0,16.67,2,Institución tecnológica,No oficial,valle del cauca,cali
46.15,100.0,16.67,0.0,1,Institución tecnológica,No oficial,valle del cauca,cali
100.0,16.67,0.0,1.72,2,Institución tecnológica,No oficial,valle del cauca,cali
16.67,0.0,1.72,0.0,1,Institución tecnológica,No oficial,valle del cauca,cali
0.0,1.72,0.0,100.0,2,Institución tecnológica,No oficial,valle del cauca,cali
1.72,0.0,100.0,32.43,1,Institución tecnológica,No oficial,valle del cauca,cali
0.0,100.0,32.43,11.11,2,Institución tecnológica,No oficial,valle del cauca,cali
100.0,32.43,11.11,100.0,1,Institución tecnológica,No oficial,valle del cauca,cali
32.43,11.11,100.0,10.34,2,Institución tecnológica,No oficial,valle del cauca,cali
11.11,100.0,10.34,2.7,1,Institución tecnológica,No oficial,valle del cauca,cali
100.0,10.34,2.7,8.47,2,Institución tecnológica,No oficial,valle del cauca,cali
10.34,2.7,8.47,11.11,1,Institución tecnológica,No oficial,valle del cauca,cali
2.7,8.47,11.11,20.31,2,Institución tecnológica,No oficial,valle del cauca,cali
8.47,11.11,20.31,28.07,1,Institución tecnológica,No oficial,valle del cauca,cali
11.11,20.31,28.07,46.51,2,Institución tecnológica,No oficial,valle del cauca,cali
20.31,28.07,46.51,44.12,1,Institución tecnológica,No oficial,valle del cauca,cali
28.07,46.51,44.12,36.36,2,Institución tecnológica,No oficial,valle del cauca,cali
0.0,0.0,36.13,25.27,1,Institución tecnológica,No oficial,valle del cauca,cali
0.0,36.13,25.27,19.88,2,Institución tecnológica,No oficial,valle del cauca,cali
36.13,25.27,19.88,35.37,1,Institución tecnológica,No oficial,valle del cauca,cali
25.27,19.88,35.37,41.25,2,Institución tecnológica,No oficial,valle del cauca,cali
19.88,35.37,41.25,0.46,1,Institución tecnológica,No oficial,valle del cauca,cali
35.37,41.25,0.46,28.1,2,Institución tecnológica,No oficial,valle del cauca,cali
41.25,0.46,28.1,23.33,1,Institución tecnológica,No oficial,valle del cauca,cali
0.46,28.1,23.33,28.46,2,Institución tecnológica,No oficial,valle del cauca,cali
28.1,23.33,28.46,31.61,1,Institución tecnológica,No oficial,valle del cauca,cali
23.33,28.46,31.61,32.34,2,Institución tecnológica,No oficial,valle del cauca,cali
28.46,31.61,32.34,42.81,1,Institución tecnológica,No oficial,valle del cauca,cali
31.61,32.34,42.81,27.33,2,Institución tecnológica,No oficial,valle del cauca,cali
32.34,42.81,27.33,14.52,1,Institución tecnológica,No oficial,valle del cauca,cali
42.81,27.33,14.52,24.09,2,Institución tecnológica,No oficial,valle del cauca,cali
27.33,14.52,24.09,33.14,1,Institución tecnológica,No oficial,valle del cauca,cali
14.52,24.09,33.14,37.84,2,Institución tecnológica,No oficial,valle del cauca,cali
24.09,33.14,37.84,28.78,1,Institución tecnológica,No oficial,valle del cauca,cali
33.14,37.84,28.78,24.73,2,Institución tecnológica,No oficial,valle del cauca,cali
37.84,28.78,24.73,30.04,1,Institución tecnológica,No oficial,valle del cauca,cali
28.78,24.73,30.04,25.07,2,Institución tecnológica,No oficial,valle del cauca,cali
24.73,30.04,25.07,27.65,1,Institución tecnológica,No oficial,valle del cauca,cali
30.04,25.07,27.65,41.31,2,Institución tecnológica,No oficial,valle del cauca,cali
25.07,27.65,41.31,20.57,1,Institución tecnológica,No oficial,valle del cauca,cali
27.65,41.31,20.57,18.21,2,Institución tecnológica,No oficial,valle del cauca,cali
41.31,20.57,18.21,39.63,1,Institución tecnológica,No oficial,valle del cauca,cali
20.57,18.21,39.63,29.88,2,Institución tecnológica,No oficial,valle del cauca,cali
18.21,39.63,29.88,12.56,1,Institución tecnológica,No oficial,valle del cauca,cali
39.63,29.88,12.56,19.78,2,Institución tecnológica,No oficial,valle del cauca,cali
29.88,12.56,19.78,18.34,1,Institución tecnológica,No oficial,valle del cauca,cali
0.0,0.0,12.3,13.38,1,Institución tecnológica,No oficial,bogota d c,bogota dc
0.0,12.3,13.38,16.42,2,Institución tecnológica,No oficial,bogota d c,bogota dc
12.3,13.38,16.42,9.41,1,Institución tecnológica,No oficial,bogota d c,bogota dc
13.38,16.42,9.41,21.34,2,Institución tecnológica,No oficial,bogota d c,bogota dc
16.42,9.41,21.34,15.97,1,Institución tecnológica,No oficial,bogota d c,bogota dc
9.41,21.34,15.97,13.58,2,Institución tecnológica,No oficial,bogota d c,bogota dc
21.34,15.97,13.58,14.11,1,Institución tecnológica,No oficial,bogota d c,bogota dc
15.97,13.58,14.11,7.83,2,Institución tecnológica,No oficial,bogota d c,bogota dc
13.58,14.11,7.83,12.61,1,Institución tecnológica,No oficial,bogota d c,bogota dc
14.11,7.83,12.61,17.78,2,Institución tecnológica,No oficial,bogota d c,bogota dc
7.83,12.61,17.78,13.26,1,Institución tecnológica,No oficial,bogota d c,bogota dc
12.61,17.78,13.26,14.45,2,Institución tecnológica,No oficial,bogota d c,bogota dc
17.78,13.26,14.45,11.58,1,Institución tecnológica,No oficial,bogota d c,bogota dc
13.26,14.45,11.58,18.32,2,Institución tecnológica,No oficial,bogota d c,bogota dc
14.45,11.58,18.32,11.59,1,Institución tecnológica,No oficial,bogota d c,bogota dc
11.58,18.32,11.59,30.66,2,Institución tecnológica,No oficial,bogota d c,bogota dc
18.32,11.59,30.66,68.92,1,Institución tecnológica,No oficial,bogota d c,bogota dc
11.59,30.66,68.92,19.0,2,Institución tecnológica,No oficial,bogota d c,bogota dc
30.66,68.92,19.0,13.91,1,Institución tecnológica,No oficial,bogota d c,bogota dc
68.92,19.0,13.91,7.98,2,Institución tecnológica,No oficial,bogota d c,bogota dc
19.0,13.91,7.98,28.74,1,Institución tecnológica,No oficial,bogota d c,bogota dc
13.91,7.98,28.74,19.95,2,Institución tecnológica,No oficial,bogota d c,bogota dc
7.98,28.74,19.95,17.12,1,Institución tecnológica,No oficial,bogota d c,bogota dc
28.74,19.95,17.12,21.26,2,Institución tecnológica,No oficial,bogota d c,bogota dc
19.95,17.12,21.26,13.29,1,Institución tecnológica,No oficial,bogota d c,bogota dc
17.12,21.26,13.29,17.07,2,Institución tecnológica,No oficial,bogota d c,bogota dc
21.26,13.29,17.07,18.89,1,Institución tecnológica,No oficial,bogota d c,bogota dc
13.29,17.07,18.89,17.02,2,Institución tecnológica,No oficial,bogota d c,bogota dc
17.07,18.89,17.02,12.82,1,Institución tecnológica,No oficial,bogota d c,bogota dc
18.89,17.02,12.82,16.91,2,Institución tecnológica,No oficial,bogota d c,bogota dc
17.02,12.82,16.91,17.86,1,Institución tecnológica,No oficial,bogota d c,bogota dc
12.82,16.91,17.86,15.3,2,Institución tecnológica,No oficial,bogota d c,bogota dc
16.91,17.86,15.3,13.6,1,Institución tecnológica,No oficial,bogota d c,bogota dc
17.86,15.3,13.6,22.8,2,Institución tecnológica,No oficial,bogota d c,bogota dc
15.3,13.6,22.8,15.68,1,Institución tecnológica,No oficial,bogota d c,bogota dc
13.6,22.8,15.68,13.32,2,Institución tecnológica,No oficial,bogota d c,bogota dc
22.8,15.68,13.32,22.94,1,Institución tecnológica,No oficial,bogota d c,bogota dc
15.68,13.32,22.94,15.25,2,Institución tecnológica,No oficial,bogota d c,bogota dc
13.32,22.94,15.25,12.1,1,Institución tecnológica,No oficial,bogota d c,bogota dc
22.94,15.25,12.1,19.92,2,Institución tecnológica,No oficial,bogota d c,bogota dc
15.25,12.1,19.92,19.82,1,Institución tecnológica,No oficial,bogota d c,bogota dc
12.1,19.92,19.82,31.16,2,Institución tecnológica,No oficial,bogota d c,bogota dc
19.92,19.82,31.16,22.11,1,Institución tecnológica,No oficial,bogota d c,bogota dc
19.82,31.16,22.11,11.54,2,Institución tecnológica,No oficial,bogota d c,bogota dc
31.16,22.11,11.54,5.83,1,Institución tecnológica,No oficial,bogota d c,bogota dc
22.11,11.54,5.83,15.89,2,Institución tecnológica,No oficial,bogota d c,bogota dc
11.54,5.83,15.89,10.32,1,Institución tecnológica,No oficial,bogota d c,bogota dc
0.0,0.0,17.65,100.0,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
0.0,17.65,100.0,11.11,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
17.65,100.0,11.11,10.0,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
100.0,11.11,10.0,7.69,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
11.11,10.0,7.69,3.12,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
10.0,7.69,3.12,57.14,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
7.69,3.12,57.14,0.0,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
3.12,57.14,0.0,90.0,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
57.14,0.0,90.0,100.0,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
0.0,90.0,100.0,0.0,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
90.0,100.0,0.0,0.0,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
100.0,0.0,0.0,9.86,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
0.0,0.0,9.86,23.44,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
0.0,9.86,23.44,61.36,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
9.86,23.44,61.36,100.0,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
23.44,61.36,100.0,14.58,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
61.36,100.0,14.58,100.0,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
100.0,14.58,100.0,100.0,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
14.58,100.0,100.0,11.76,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
100.0,100.0,11.76,0.0,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
100.0,11.76,0.0,30.99,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
11.76,0.0,30.99,23.71,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
0.0,30.99,23.71,11.46,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
30.99,23.71,11.46,24.39,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
23.71,11.46,24.39,20.34,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
11.46,24.39,20.34,17.76,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
24.39,20.34,17.76,18.1,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
20.34,17.76,18.1,40.0,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
17.76,18.1,40.0,25.49,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
18.1,40.0,25.49,21.25,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
40.0,25.49,21.25,42.11,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
25.49,21.25,42.11,46.55,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
21.25,42.11,46.55,15.22,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
42.11,46.55,15.22,27.27,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
46.55,15.22,27.27,22.03,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
15.22,27.27,22.03,19.12,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
27.27,22.03,19.12,12.05,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
22.03,19.12,12.05,11.93,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
19.12,12.05,11.93,6.96,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
12.05,11.93,6.96,7.07,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
11.93,6.96,7.07,12.84,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
6.96,7.07,12.84,2.44,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
7.07,12.84,2.44,7.08,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
12.84,2.44,7.08,9.6,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
2.44,7.08,9.6,13.33,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
7.08,9.6,13.33,15.15,2,Institución tecnológica,No oficial,cundinamarca,fusagasuga
9.6,13.33,15.15,20.73,1,Institución tecnológica,No oficial,cundinamarca,fusagasuga
0.0,0.0,17.25,12.43,1,Institución tecnológica,No oficial,santander,bucaramanga
0.0,17.25,12.43,15.52,2,Institución tecnológica,No oficial,santander,bucaramanga
17.25,12.43,15.52,21.31,1,Institución tecnológica,No oficial,santander,bucaramanga
12.43,15.52,21.31,16.45,2,Institución tecnológica,No oficial,santander,bucaramanga
15.52,21.31,16.45,25.25,1,Institución tecnológica,No oficial,santander,bucaramanga
21.31,16.45,25.25,30.46,2,Institución tecnológica,No oficial,santander,bucaramanga
16.45,25.25,30.46,24.24,1,Institución tecnológica,No oficial,santander,bucaramanga
25.25,30.46,24.24,22.34,2,Institución tecnológica,No oficial,santander,bucaramanga
30.46,24.24,22.34,19.7,1,Institución tecnológica,No oficial,santander,bucaramanga
24.24,22.34,19.7,15.6,2,Institución tecnológica,No oficial,santander,bucaramanga
22.34,19.7,15.6,19.11,1,Institución tecnológica,No oficial,santander,bucaramanga
19.7,15.6,19.11,16.04,2,Institución tecnológica,No oficial,santander,bucaramanga
15.6,19.11,16.04,21.62,1,Institución tecnológica,No oficial,santander,bucaramanga
19.11,16.04,21.62,17.95,2,Institución tecnológica,No oficial,santander,bucaramanga
16.04,21.62,17.95,14.49,1,Institución tecnológica,No oficial,santander,bucaramanga
21.62,17.95,14.49,22.0,2,Institución tecnológica,No oficial,santander,bucaramanga
17.95,14.49,22.0,33.86,1,Institución tecnológica,No oficial,santander,bucaramanga
14.49,22.0,33.86,18.69,2,Institución tecnológica,No oficial,santander,bucaramanga
22.0,33.86,18.69,23.72,1,Institución tecnológica,No oficial,santander,bucaramanga
33.86,18.69,23.72,24.84,2,Institución tecnológica,No oficial,santander,bucaramanga
18.69,23.72,24.84,28.85,1,Institución tecnológica,No oficial,santander,bucaramanga
23.72,24.84,28.85,29.26,2,Institución tecnológica,No oficial,santander,bucaramanga
24.84,28.85,29.26,24.84,1,Institución tecnológica,No oficial,santander,bucaramanga
28.85,29.26,24.84,27.5,2,Institución tecnológica,No oficial,santander,bucaramanga
29.26,24.84,27.5,35.28,1,Institución tecnológica,No oficial,santander,bucaramanga
24.84,27.5,35.28,27.4,2,Institución tecnológica,No oficial,santander,bucaramanga
27.5,35.28,27.4,37.68,1,Institución tecnológica,No oficial,santander,bucaramanga
35.28,27.4,37.68,26.09,2,Institución tecnológica,No oficial,santander,bucaramanga
27.4,37.68,26.09,28.82,1,Institución tecnológica,No oficial,santander,bucaramanga
37.68,26.09,28.82,22.96,2,Institución tecnológica,No oficial,santander,bucaramanga
26.09,28.82,22.96,13.73,1,Institución tecnológica,No oficial,santander,bucaramanga
28.82,22.96,13.73,20.22,2,Institución tecnológica,No oficial,santander,bucaramanga
22.96,13.73,20.22,30.88,1,Institución tecnológica,No oficial,santander,bucaramanga
13.73,20.22,30.88,27.18,2,Institución tecnológica,No oficial,santander,bucaramanga
